Sl no.,District Name,State,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
6081,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,8000,9000,8700,29-Jun-24
6082,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,6000,7000,6500,07-May-24
6083,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,9000,10000,9500,07-Oct-24
6084,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,4000,5000,4500,19-Dec-24
6085,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,5000,6000,5500,17-Dec-24
6086,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,4000,4500,4200,08-Jan-25
6087,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,4000,5000,4500,27-Nov-24
6088,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,4000,6000,5000,10-Jan-25
6089,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,8000,8500,8200,14-May-24
6090,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,10000,11000,11000,12-Sep-24
6091,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,7000,8000,7500,30-Oct-24
6092,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,9000,10000,9500,09-Oct-24
6093,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,7000,8000,7500,31-Oct-24
6094,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,8000,9000,8500,21-Oct-24
6095,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,7000,8000,7500,24-Jun-24
6096,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,6000,7000,6500,06-May-24
6097,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,9000,10000,9500,07-Sep-24
6098,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,7000,8000,7500,19-Apr-25
6099,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,10000,11000,11000,13-Sep-24
6100,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,6000,7000,6500,08-Apr-24
6101,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,7000,8000,7500,15-May-24
6102,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,4000,5000,4500,13-Nov-24
6103,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,8000,9000,8500,25-Jun-24
6104,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,6000,8000,7500,19-Apr-24
6105,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,9000,10000,10000,05-Jul-24
6106,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,6000,8000,7000,20-Apr-24
6107,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,9000,10000,9500,10-Sep-24
6108,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,8000,10000,9000,20-May-24
6109,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,4000,5000,4500,17-Jan-25
6110,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,8000,8500,8200,03-Jun-24
6111,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,7000,8000,7500,05-Apr-25
6112,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,4000,4500,4200,07-Jan-25
6113,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,7000,8000,7500,07-Apr-25
6114,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,6000,7000,6500,25-Apr-24
6115,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,9000,10000,9500,07-Aug-24
6116,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,10000,12000,12000,19-Jul-24
6117,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,3000,4000,3500,06-Jan-25
6118,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,6000,7000,7000,24-Apr-24
6119,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,8000,9000,8500,28-May-24
6120,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,3500,4000,3800,02-Jan-25
6121,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,8000,9000,8500,06-Sep-24
6122,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,9000,10000,9500,08-Oct-24
6123,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,4000,5000,4500,07-Dec-24
6124,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,8000,10000,9000,12-Jun-24
6125,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,4000,4500,4200,22-Jan-25
6126,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,4500,5000,4700,29-Jan-25
6127,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,9000,10000,9500,03-Jul-24
6128,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,5000,7000,6000,21-Mar-25
6129,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,8000,9000,8500,08-Jul-24
6130,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,7000,8000,7500,28-Oct-24
6131,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,7000,8000,7500,26-Mar-25
6132,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,9000,10000,9500,01-Oct-24
6133,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,3500,5000,4200,26-Nov-24
6134,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,4000,5000,4500,13-Dec-24
6135,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,9000,10000,9500,26-Jul-24
6136,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,6000,6500,6400,19-Feb-25
6137,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,8000,9000,8500,18-Sep-24
6138,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,6000,8000,7000,03-Mar-25
6139,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,4000,5000,4500,20-Dec-24
6140,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,9000,10000,9500,04-Oct-24
6141,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,9000,10000,9500,30-Sep-24
6142,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,7000,8000,7500,29-Oct-24
6143,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,6000,7000,6500,06-Nov-24
6144,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,4000,5000,4500,24-Dec-24
6145,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,6000,7000,6500,17-Mar-25
6146,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,9000,10000,9500,16-Aug-24
6147,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,6000,7000,6800,01-May-24
6148,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,6000,7000,6500,04-May-24
6149,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,6000,7000,6500,23-Apr-24
6150,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,7000,8000,7500,16-Apr-25
6151,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,8000,9000,8500,18-Jun-24
6152,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,4000,5000,4500,10-Dec-24
6153,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,4000,4500,4200,25-Nov-24
6154,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,6000,7000,6500,30-Apr-24
6155,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,9000,10000,10000,03-Oct-24
6156,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,5000,8000,7000,06-Apr-24
6157,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,5000,6000,5500,19-Mar-25
6158,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,4500,5000,4700,19-Nov-24
6159,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,7000,8000,7500,29-May-24
6160,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,9000,10000,10000,29-Aug-24
6161,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,7000,8000,7800,05-Apr-24
6162,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,4000,5000,4500,28-Nov-24
6163,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,9000,10000,9500,28-Aug-24
6164,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,8000,9000,8500,28-Sep-24
6165,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,7500,8500,8000,03-Apr-24
6166,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,4500,5000,4700,22-Nov-24
6167,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,6500,7500,7000,04-Nov-24
6168,Kangra,Himachal Pradesh,Kangra,Guava,Other,Large,4000,6000,5500,10-Apr-24
6169,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,9000,10000,9600,04-Jul-24
6170,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,10000,11000,10500,14-Jun-24
6171,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,4000,5000,4500,31-Dec-24
6172,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,7000,8000,7500,27-Feb-25
6173,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,7000,8000,7500,28-Feb-25
6174,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,7000,8000,7500,01-Apr-25
6175,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,8000,9000,8500,27-Sep-24
6176,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,9000,10000,9500,14-Oct-24
6177,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,7000,8000,7500,30-May-24
6178,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,9000,10000,10000,30-Aug-24
6179,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,5000,6000,5500,15-Feb-25
6180,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,5000,6000,5500,27-Apr-24
6181,Kangra,Himachal Pradesh,Kangra,Guava,Other,Medium,8000,9000,8500,10-Jun-24
6182,Kangra,Himachal Pradesh,Kangra,Mango,Other,Large,5000,12000,7000,12-Jun-24
6183,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,1000,2500,1500,25-Jul-24
6184,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,1000,2500,2000,24-Jul-24
6185,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,1500,2500,2000,23-Jul-24
6186,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,1500,2500,2000,26-Jul-24
6187,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,1500,2500,2000,27-Jul-24
6188,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,1500,7500,5000,18-Jul-24
6189,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,2000,3000,2500,01-Aug-24
6190,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,2000,3000,2500,02-Aug-24
6191,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,2000,3000,2500,03-Aug-24
6192,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,2000,3000,2500,05-Aug-24
6193,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,2000,3000,2500,20-Jul-24
6194,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,2000,3000,2500,22-Jul-24
6195,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,2000,3000,2500,31-Jul-24
6196,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,2000,4000,3000,19-Jul-24
6197,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,2000,5000,3000,15-Jul-24
6198,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,3000,6000,4000,11-Jul-24
6199,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,3000,7500,5000,16-Jul-24
6200,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,3000,8000,5000,10-Jul-24
6201,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,3000,8000,5000,12-Jul-24
6202,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,3000,8500,5000,08-Jul-24
6203,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,3000,9000,5000,09-Jul-24
6204,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,3000,10000,7000,06-Jul-24
6205,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,3500,16000,7000,01-Jul-24
6206,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,4000,5000,4500,08-Aug-24
6207,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,4000,6000,5000,07-Aug-24
6208,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,4000,7500,6000,15-May-24
6209,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,4000,10000,6000,04-Jul-24
6210,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,4000,10000,7000,02-Jul-24
6211,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,4000,10000,7000,05-Jul-24
6212,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,4000,10000,8000,03-Jul-24
6213,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,4500,8000,6500,06-May-24
6214,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,5000,6000,5250,26-Jun-24
6215,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,5000,6000,5500,12-Aug-24
6216,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,5000,6000,5500,13-Aug-24
6217,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,5000,6000,5500,14-Aug-24
6218,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,5000,6000,5500,16-Aug-24
6219,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,5000,7000,6000,01-May-24
6220,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,5000,7000,6000,04-Jun-24
6221,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,5000,7000,6000,17-Aug-24
6222,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,5000,7000,6000,17-May-24
6223,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,5000,7000,6500,16-May-24
6224,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,5000,7000,6500,18-May-24
6225,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,5000,8000,6000,24-May-24
6226,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,5000,8000,6000,25-May-24
6227,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,5000,8000,6500,08-May-24
6228,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,5000,8000,6500,27-May-24
6229,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,5000,8000,6500,31-May-24
6230,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,5000,8000,7000,07-May-24
6231,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,5000,8000,7000,09-May-24
6232,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,5000,8000,7000,29-Apr-24
6233,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,5000,8000,7000,30-Apr-24
6234,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,5000,8000,7000,30-May-24
6235,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,5000,8500,7000,04-May-24
6236,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,5000,9000,8000,17-Apr-25
6237,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,5000,10000,7000,05-Jun-24
6238,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,5000,10000,7000,06-Jun-24
6239,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,5000,10000,7000,07-Jun-24
6240,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,5000,10000,7000,18-Jun-24
6241,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,5000,10000,7000,19-Jun-24
6242,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,5000,10000,7000,20-Jun-24
6243,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,5000,10000,7000,27-Jun-24
6244,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,5000,10000,7000,28-Jun-24
6245,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,5000,10000,7000,29-Jun-24
6246,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,5000,10000,8000,24-Jun-24
6247,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,5000,10000,8000,25-Jun-24
6248,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,5000,12000,8000,13-Jun-24
6249,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,5000,12000,8000,14-Jun-24
6250,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,5000,12000,8000,15-Jun-24
6251,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,5000,12000,8000,21-Jun-24
6252,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,5500,6000,6000,09-Aug-24
6253,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,5500,7000,6500,22-May-24
6254,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,5500,8000,6000,29-May-24
6255,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,5500,8000,6300,20-May-24
6256,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,5500,8000,6500,13-May-24
6257,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,5500,8000,6500,14-May-24
6258,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,5500,8000,6500,28-May-24
6259,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,5500,8000,7000,21-May-24
6260,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,6000,8000,7000,26-Apr-24
6261,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,6000,8000,7500,03-Jun-24
6262,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,6000,9000,7000,27-Aug-24
6263,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,6000,9000,8000,23-Apr-24
6264,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,6000,9000,8000,24-Apr-24
6265,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,6000,9000,8000,25-Apr-24
6266,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,6000,9000,8000,27-Apr-24
6267,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,6000,9000,8000,28-Aug-24
6268,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,6000,9000,8000,29-Aug-24
6269,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,6000,10000,8000,22-Apr-24
6270,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,6000,15000,10000,10-Jun-24
6271,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,6500,15000,12000,11-Jun-24
6272,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,7000,8000,7500,19-Aug-24
6273,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,7000,8000,7500,30-Aug-24
6274,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,7000,8000,8000,31-Aug-24
6275,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,7000,10000,9000,20-Apr-24
6276,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,8000,9000,8500,16-Apr-25
6277,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,8000,9000,8500,19-Apr-25
6278,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,8000,9000,8500,20-Aug-24
6279,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,8000,9000,8500,21-Aug-24
6280,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,8000,9000,8500,22-Aug-24
6281,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,8000,9000,8500,23-Aug-24
6282,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,8000,9000,8500,24-Aug-24
6283,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,9000,10000,9500,10-Apr-24
6284,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,9000,12000,10000,19-Apr-24
6285,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,10000,11000,11000,03-Apr-25
6286,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,10000,12000,11000,04-Apr-24
6287,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,10000,12000,11000,07-Apr-25
6288,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,10000,12000,11000,08-Apr-24
6289,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,10000,12000,11000,09-Apr-24
6290,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,10000,12000,11000,18-Apr-24
6291,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,10000,12000,11000,28-Mar-25
6292,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,10000,12000,12000,04-Apr-25
6293,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,10000,12000,12000,05-Apr-25
6294,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,10000,13000,12000,01-Apr-25
6295,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,10000,13000,12000,02-Apr-25
6296,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,10000,13000,12000,05-Apr-24
6297,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,10000,13000,12000,06-Apr-24
6298,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,10000,13000,12000,08-Apr-25
6299,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,10000,13000,12000,09-Apr-25
6300,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,10000,13000,12000,16-Apr-24
6301,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,10000,15000,12000,27-Mar-25
6302,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,10000,15000,14000,26-Mar-25
6303,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,11000,12000,12000,10-Apr-25
6304,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,11000,12000,12000,11-Apr-25
6305,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,13500,14000,13600,01-Apr-24
6306,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,13500,14000,13800,03-Apr-24
6307,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,15000,20000,18000,17-Mar-25
6308,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,15000,20000,18000,18-Mar-25
6309,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,18000,20000,19000,19-Mar-25
6310,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,18000,20000,19000,20-Mar-25
6311,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,18000,20000,19000,21-Mar-25
6312,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,18000,20000,19000,22-Mar-25
6313,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,18000,20000,19000,24-Mar-25
6314,Kangra,Himachal Pradesh,Kangra,Mango,Other,Medium,18000,20000,19000,25-Mar-25
6315,Srinagar,Jammu and Kashmir,Parimpore,Tomato,Other,FAQ,3000,4000,3500,27-Jan-25
6316,Srinagar,Jammu and Kashmir,Parimpore,Tomato,Other,FAQ,2800,3400,3100,25-Feb-25
6317,Srinagar,Jammu and Kashmir,Parimpore,Tomato,Other,FAQ,3000,3500,3250,19-Sep-24
6318,Srinagar,Jammu and Kashmir,Parimpore,Tomato,Other,FAQ,5000,6000,5500,21-Oct-24
6319,Srinagar,Jammu and Kashmir,Parimpore,Tomato,Other,FAQ,2000,2800,2400,13-Jan-25
6320,Srinagar,Jammu and Kashmir,Parimpore,Tomato,Other,FAQ,7500,8000,7750,14-Oct-24
6321,Srinagar,Jammu and Kashmir,Parimpore,Tomato,Other,FAQ,2800,3000,2900,26-Jun-24
6322,Srinagar,Jammu and Kashmir,Parimpore,Tomato,Other,FAQ,2500,2800,2650,12-Feb-25
6323,Srinagar,Jammu and Kashmir,Parimpore,Tomato,Other,FAQ,1500,2000,1750,24-Mar-25
6324,Srinagar,Jammu and Kashmir,Parimpore,Tomato,Other,FAQ,2000,2500,2250,08-Jan-25
6325,Srinagar,Jammu and Kashmir,Parimpore,Tomato,Other,FAQ,1600,2000,1800,18-Mar-25
6326,Srinagar,Jammu and Kashmir,Parimpore,Tomato,Other,FAQ,1500,1600,1550,20-May-24
6327,Srinagar,Jammu and Kashmir,Parimpore,Tomato,Other,FAQ,2500,3500,3000,07-Jan-25
6328,Srinagar,Jammu and Kashmir,Parimpore,Tomato,Other,FAQ,2000,2800,2400,31-Dec-24
6329,Srinagar,Jammu and Kashmir,Parimpore,Tomato,Other,FAQ,3200,3600,3400,16-Jan-25
6330,Srinagar,Jammu and Kashmir,Parimpore,Tomato,Other,FAQ,2400,2600,2500,22-Feb-25
6331,Srinagar,Jammu and Kashmir,Parimpore,Tomato,Other,FAQ,2500,3000,2750,09-Aug-24
6332,Srinagar,Jammu and Kashmir,Parimpore,Tomato,Other,FAQ,2400,2800,2600,20-Feb-25
6333,Srinagar,Jammu and Kashmir,Parimpore,Tomato,Other,FAQ,6000,7000,6500,20-Jul-24
6334,Srinagar,Jammu and Kashmir,Parimpore,Tomato,Other,FAQ,1800,2200,2000,11-Apr-25
6335,Srinagar,Jammu and Kashmir,Parimpore,Tomato,Other,FAQ,2600,2800,2700,15-Apr-24
6336,Srinagar,Jammu and Kashmir,Parimpore,Tomato,Other,FAQ,3000,3500,3250,12-Sep-24
6337,Srinagar,Jammu and Kashmir,Parimpore,Tomato,Other,FAQ,2400,2600,2500,19-Feb-25
6338,Srinagar,Jammu and Kashmir,Parimpore,Tomato,Other,FAQ,4000,6000,5000,31-Oct-24
6339,Srinagar,Jammu and Kashmir,Parimpore,Tomato,Other,FAQ,3200,3600,3400,17-Dec-24
6340,Srinagar,Jammu and Kashmir,Parimpore,Tomato,Other,FAQ,3000,3500,3250,05-Sep-24
6341,Srinagar,Jammu and Kashmir,Parimpore,Tomato,Other,FAQ,2000,3000,2500,11-Feb-25
6342,Srinagar,Jammu and Kashmir,Parimpore,Tomato,Other,FAQ,1800,2200,2000,04-Apr-25
6343,Srinagar,Jammu and Kashmir,Parimpore,Tomato,Other,FAQ,3600,3800,3700,02-May-24
6344,Srinagar,Jammu and Kashmir,Parimpore,Tomato,Other,FAQ,3500,3900,3700,11-Oct-24
6345,Srinagar,Jammu and Kashmir,Parimpore,Tomato,Other,FAQ,4000,5000,4500,10-Dec-24
6346,Srinagar,Jammu and Kashmir,Parimpore,Tomato,Other,FAQ,2800,3000,2900,21-Feb-25
6347,Srinagar,Jammu and Kashmir,Parimpore,Tomato,Other,FAQ,6000,6500,6250,01-Oct-24
6348,Srinagar,Jammu and Kashmir,Parimpore,Tomato,Other,FAQ,2000,2500,2250,15-Jul-24
6349,Srinagar,Jammu and Kashmir,Parimpore,Tomato,Other,FAQ,3000,3500,3250,21-Sep-24
6350,Srinagar,Jammu and Kashmir,Parimpore,Tomato,Other,FAQ,2400,2600,2500,28-Feb-25
